date,FE,MS
2003-09-19,31.75,52.38
2003-09-22,31.41,51.15
2003-09-23,31.31,52.33
2003-09-24,31.08,50.77
2003-09-25,31.22,50.85
2003-09-26,31.72,50.08
2003-09-29,32.25,51.03
2003-09-30,31.9,50.46
2003-10-01,32.4,51.99
2003-10-02,32.45,53
2003-10-03,32.28,53.02
2003-10-06,32.34,53.12
2003-10-07,32,54
2003-10-08,32.3,53.25
2003-10-09,32.58,53.66
2003-10-10,32.17,53.27
2003-10-13,32.48,54.19
2003-10-14,33.02,54.43
2003-10-15,33.12,53.62
2003-10-16,33.2,53.8
2003-10-17,33.04,52.66
2003-10-20,33.04,52.67
2003-10-21,33.2,52.85
2003-10-22,33.21,51.2
2003-10-23,33.67,51.9
2003-10-24,34.02,51.44
2003-10-27,34.11,51.78
2003-10-28,34.17,54
2003-10-29,34.42,53.9
2003-10-30,34.75,54.55
2003-10-31,34.39,54.87
2003-11-03,34.7,56.17
2003-11-04,34.55,56.08
2003-11-05,34.5,55.05
2003-11-06,34.52,56.2
2003-11-07,34.45,56.93
2003-11-10,34.68,57.02
2003-11-11,34.64,57.45
2003-11-12,34.67,57.83
2003-11-13,34.65,57.69
2003-11-14,34.75,54.94
2003-11-17,34.61,55.03
2003-11-18,33.99,53.82
2003-11-19,33.29,53.39
2003-11-20,33.71,52.67
2003-11-21,33.5,52.88
2003-11-24,33.5,54.23
2003-11-25,33.54,55.1
2003-11-26,34.3,55.25
2003-11-28,34.65,55.28
2003-12-01,34.95,56.51
2003-12-02,34.8,56.06
2003-12-03,34.93,56.35
2003-12-04,35.61,56.52
2003-12-05,35.28,55.36
2003-12-08,35.63,56.18
2003-12-09,34.88,55.27
2003-12-10,34.79,55.02
2003-12-11,34.6,55.84
2003-12-12,34.6,56.94
2003-12-15,34.49,57.13
2003-12-16,35.02,57.92
2003-12-17,35.16,57.63
2003-12-18,35.22,56.34
2003-12-19,34.92,56.01
2003-12-22,35.19,57.06
2003-12-23,35.1,57.33
2003-12-24,35.17,57.03
2003-12-26,35.29,57.45
2003-12-29,35.3,58.6
2003-12-30,35.16,57.97
2003-12-31,35.2,57.87
2004-01-02,35.34,56.98
2004-01-05,35.71,57.57
2004-01-06,35.98,57.77
2004-01-07,36.17,57.8
2004-01-08,36.83,58.37
2004-01-09,36.42,57.23
2004-01-12,36.2,58.49
2004-01-13,36.49,58.39
2004-01-14,36.77,58.62
2004-01-15,36.69,59.81
2004-01-16,37,60.43
2004-01-20,36.97,59.88
2004-01-21,37.17,60.68
2004-01-22,37,59.86
2004-01-23,37.2,59.29
2004-01-26,37.01,60.33
2004-01-27,36.73,58.72
2004-01-28,37.19,57.06
2004-01-29,37.31,57.84
2004-01-30,37.52,58.21
2004-02-02,37.55,58.05
2004-02-03,37.78,57.78
2004-02-04,36.9,56.9
2004-02-05,36.2,56.2
2004-02-06,36.4,57.36
2004-02-09,36.6,57.27
2004-02-10,37.04,56.98
2004-02-11,37.2,59.86
2004-02-12,37.45,59.05
2004-02-13,37.51,59.75
2004-02-17,37.7,60.59
2004-02-18,38.15,61.6
2004-02-19,38.19,61.5
2004-02-20,37.92,61.19
2004-02-23,37.73,61.05
2004-02-24,37.67,59.6
2004-02-25,37.95,60.43
2004-02-26,38.05,60.52
2004-02-27,38.63,59.76
2004-03-01,38.63,60.75
2004-03-02,38.4,60.82
2004-03-03,38.4,61.24
2004-03-04,38.5,61.89
2004-03-05,38.87,62.22
2004-03-08,38.62,60.99
2004-03-09,38.79,60.55
2004-03-10,38.16,59.44
2004-03-11,37.45,59.35
2004-03-12,37.9,60.66
2004-03-15,37.85,59.2
2004-03-16,38.15,59.22
2004-03-17,38.71,60.46
2004-03-18,38.65,59.91
2004-03-19,38.65,59.61
2004-03-22,38.6,58.24
2004-03-23,38.63,57.46
2004-03-24,38.88,55.9
2004-03-25,38.9,56.55
2004-03-26,39,56.73
2004-03-29,39,56.76
2004-03-30,38.99,57.16
2004-03-31,39.08,57.3
2004-04-01,39.21,57.22
2004-04-02,39.11,56.75
2004-04-05,39.13,56.6
2004-04-06,39.17,56.95
2004-04-07,38.69,56.5
2004-04-08,38.96,56.2
2004-04-12,38.47,56.35
2004-04-13,38.01,54.42
2004-04-14,38.27,53.35
2004-04-15,38.6,53.5
2004-04-16,38.6,54.53
2004-04-19,38.55,54.27
2004-04-20,38.49,53.04
2004-04-21,38.76,52.78
2004-04-22,39.25,53.48
2004-04-23,39.25,53.03
2004-04-26,39.3,53.66
2004-04-27,39.18,53.57
2004-04-28,39.18,52.4
2004-04-29,39.02,52.36
2004-04-30,39.1,51.39
2004-05-03,39.35,51.47
2004-05-04,39.24,52.48
2004-05-05,38.59,52.5
2004-05-06,38.53,52.32
2004-05-07,37.6,51.94
2004-05-10,37.35,52.1
2004-05-11,37.03,52.44
2004-05-12,37.08,52.78
2004-05-13,36.9,52.65
2004-05-14,37.27,52.08
2004-05-17,36.88,50.61
2004-05-18,37.2,51.32
2004-05-19,37,52
2004-05-20,37.26,52.26
2004-05-21,37.02,52.53
2004-05-24,37.43,53.28
2004-05-25,38,53.88
2004-05-26,38.44,54.2
2004-05-27,38.76,54.05
2004-05-28,39,53.51
2004-06-01,38.72,53.33
2004-06-02,38.99,53.28
2004-06-03,38.92,52
2004-06-04,39.3,53.03
2004-06-07,39.34,54.64
2004-06-08,38.99,54.56
2004-06-09,37.48,53.9
2004-06-10,37.9,53.23
2004-06-14,37.77,52.22
2004-06-15,37.85,51.13
2004-06-16,38.06,52.14
2004-06-17,38,51.62
2004-06-18,37.9,51.65
2004-06-21,38.08,51.25
2004-06-22,38,52.15
2004-06-23,38,52.5
2004-06-24,37.65,52.81
2004-06-25,37.4,52.44
2004-06-28,37.57,52.32
2004-06-29,37.25,52.37
2004-06-30,37.41,52.77
2004-07-01,37.27,51.6
2004-07-02,37.31,51.67
2004-07-06,37.57,50.98
2004-07-07,37.92,49.88
2004-07-08,37.86,49.82
2004-07-09,37.94,50
2004-07-12,37.6,50.34
2004-07-13,37.8,49.5
2004-07-14,38.24,49.09
2004-07-15,38.26,47.96
2004-07-16,38.54,47.07
2004-07-19,38.98,47.45
2004-07-20,39.12,48.46
2004-07-21,38.48,47.87
2004-07-22,38.4,48.38
2004-07-23,38.01,48
2004-07-26,37.83,47.4
2004-07-27,37.92,48.65
2004-07-28,38.2,48.8
2004-07-29,38.91,49.9
2004-07-30,39.1,49.33
2004-08-02,39.53,49.48
2004-08-03,39.51,49.31
2004-08-04,39.85,49.03
2004-08-05,40.01,48.06
2004-08-06,39.9,46.8
2004-08-09,39.46,46.95
2004-08-10,39.18,48.15
2004-08-11,39.24,47.86
2004-08-12,39.31,47.25
2004-08-13,39.06,47.27
2004-08-16,39.28,48.44
2004-08-17,39.18,49.36
2004-08-18,39.72,49.82
2004-08-19,39.47,49.55
2004-08-20,39.53,50.3
2004-08-23,39.63,50.2
2004-08-24,39.9,49.83
2004-08-25,40.2,50.98
2004-08-26,40.17,51.99
2004-08-27,40.12,51.57
2004-08-30,40.13,50.6
2004-08-31,40.24,50.73
2004-09-01,40.89,50.35
2004-09-02,41.5,51.25
2004-09-03,41.45,51
2004-09-07,41.53,52.72
2004-09-08,40.93,52.2
2004-09-09,40.85,51.96
2004-09-10,40.79,52.95
2004-09-13,40.81,52.24
2004-09-14,41.36,52.18
2004-09-15,41.26,51.65
2004-09-16,41.57,52.25
2004-09-17,41.67,51.45
2004-09-20,41.5,50.96
2004-09-21,41.23,52.38
2004-09-22,41.13,48.72
2004-09-23,40.97,49.52
2004-09-24,40.8,50.03
2004-09-27,41.32,48.77
2004-09-28,41.53,48.85
2004-09-29,41.31,49.5
2004-09-30,41.08,49.3
2004-10-01,41.04,50.56
2004-10-04,41.19,50.6
2004-10-05,41.06,49.52
2004-10-06,41.24,49.45
2004-10-07,40.77,48.87
2004-10-08,40.78,48.3
2004-10-11,41.01,48.8
2004-10-12,41.47,48.9
2004-10-13,41.45,48.35
2004-10-14,41.48,47.3
2004-10-15,41.67,48.24
2004-10-18,41.52,48.84
2004-10-19,41.1,48.22
2004-10-20,41.05,47.8
2004-10-21,40.95,48.7
2004-10-22,40.85,48.32
2004-10-25,41.07,48.08
2004-10-26,41.7,49.25
2004-10-27,41.5,51.22
2004-10-28,41.15,51.83
2004-10-29,41.33,51.09
2004-11-01,41.37,52.19
2004-11-02,41.03,52.15
2004-11-03,41.15,52.92
2004-11-04,41.83,53.78
2004-11-05,41.6,53.75
2004-11-08,41.72,52.93
2004-11-09,41.65,52
2004-11-10,41.62,51.56
2004-11-11,42.26,52.15
2004-11-12,43.15,53.13
2004-11-15,43.02,53.2
2004-11-16,43.15,52.51
2004-11-17,42.5,53.23
2004-11-18,42.1,53.58
2004-11-19,42.07,52.26
2004-11-22,43.03,51.95
2004-11-23,42.72,51.5
2004-11-24,42.95,51.35
2004-11-26,42.98,51.12
2004-11-29,42.65,51.13
2004-11-30,42.23,50.75
2004-12-01,39.48,51.98
2004-12-02,39.19,52.14
2004-12-03,39.2,53.07
2004-12-06,39.22,53.27
2004-12-07,39.05,52.64
2004-12-08,39,52.63
2004-12-09,39,52.51
2004-12-10,38.89,53.7
2004-12-13,39,54.4
2004-12-14,39,54.71
2004-12-15,39.03,55.53
2004-12-16,38.8,54.85
2004-12-17,39.32,54.11
2004-12-20,39.98,53.65
2004-12-21,39.95,54.5
2004-12-22,40.03,55.08
2004-12-23,39.84,55.07
2004-12-27,39.57,54.85
2004-12-28,39.73,55.22
2004-12-29,39.72,55.24
2004-12-30,39.63,55.25
2004-12-31,39.51,55.52
2005-01-03,39.35,55.9
2005-01-04,39.22,55.3
2005-01-05,38.9,54.98
2005-01-06,38.91,56.28
2005-01-07,38.5,56.06
2005-01-10,38.3,56.05
2005-01-11,38.26,55.45
2005-01-12,38.3,55.28
2005-01-13,38.8,55.5
2005-01-14,39.12,56.07
2005-01-18,39.42,56.45
2005-01-19,39.3,55.43
2005-01-20,38.85,54.85
2005-01-21,38.74,54.48
2005-01-24,39.24,54.07
2005-01-25,38.98,54.4
2005-01-26,39.81,54.17
2005-01-27,40,53.75
2005-01-28,39.4,54.37
2005-01-31,39.76,55.96
2005-02-01,40,57.25
2005-02-02,40.36,57.07
2005-02-03,39.83,57.18
2005-02-04,40.15,58.68
2005-02-07,40.06,58.07
2005-02-08,40.4,58.6
2005-02-09,40.53,58.17
2005-02-10,40.92,58.87
2005-02-11,41.07,60.32
2005-02-14,41.38,60.27
2005-02-15,41.22,60
2005-02-16,41.02,59.73
2005-02-17,41.5,59.61
2005-02-18,40.67,57.65
2005-02-22,39.87,56.88
2005-02-23,40.38,57.03
2005-02-24,40.52,56.71
2005-02-25,41.12,57.66
2005-02-28,41.24,56.47
2005-03-01,41.58,56.95
2005-03-02,41.24,56.74
2005-03-03,41.28,56.93
2005-03-04,41.47,58.39
2005-03-07,41.77,59.2
2005-03-08,41.58,59.4
2005-03-09,40.52,59.96
2005-03-10,41.18,59.98
2005-03-11,40.59,58.49
2005-03-14,42.02,59
2005-03-15,41.83,58.85
2005-03-16,41.63,57.95
2005-03-17,41.68,57.07
2005-03-18,41.35,57.78
2005-03-21,41.2,57.01
2005-03-22,40.69,55.7
2005-03-23,40.48,55.64
2005-03-24,40.81,55.59
2005-03-28,40.86,55.48
2005-03-29,40.71,53.61
2005-03-30,41.17,55.28
2005-03-31,41.95,57.25
2005-04-01,41.97,56.87
2005-04-04,41.95,58.3
2005-04-05,42.05,56.45
2005-04-06,41.61,56.6
2005-04-07,41.9,55.98
2005-04-08,41.6,55.67
2005-04-11,42,54.34
2005-04-12,42.71,54.75
2005-04-13,42.25,53.13
2005-04-14,42,52.33
2005-04-15,41.23,51.49
2005-04-18,41.58,51.58
2005-04-19,41.51,51.73
2005-04-20,41.15,50.19
2005-04-21,41.97,51.18
2005-04-22,42.38,50.25
2005-04-25,42.74,51.22
2005-04-26,42.52,50.54
2005-04-27,42.87,51.18
2005-04-28,42.84,50.44
2005-04-29,43.52,52.62
2005-05-02,43.29,49.39
2005-05-03,43.71,49.42
2005-05-04,42.83,50.38
2005-05-05,43.18,50.25
2005-05-06,42.75,50.05
2005-05-09,43.56,50.75
2005-05-10,43.46,49.42
2005-05-11,44.19,49.85
2005-05-12,44.25,49.4
2005-05-13,43.72,48.22
2005-05-16,43.75,48.8
2005-05-17,44.01,48.66
2005-05-18,44.05,48.92
2005-05-19,44,50.15
2005-05-20,44.12,50
2005-05-23,44.16,49.89
2005-05-24,44.08,49.41
2005-05-25,43.79,49.5
2005-05-26,44,49.26
2005-05-27,44.3,49.26
2005-05-31,44.3,48.96
2005-06-01,44.57,50.07
2005-06-02,45.35,49.28
2005-06-03,45,48.91
2005-06-06,45.07,49.11
2005-06-07,45.41,49.14
2005-06-08,45.08,49.44
2005-06-09,45.15,49.63
2005-06-10,44.98,49.88
2005-06-13,44.86,50.88
2005-06-14,45.5,50.6
2005-06-15,45.43,50.61
2005-06-16,45.6,51.9
2005-06-17,47.13,51.38
2005-06-20,46.83,51.56
2005-06-21,47.04,50.97
2005-06-22,47.38,50.52
2005-06-23,47.87,51.72
2005-06-24,47.57,53.12
2005-06-27,47.74,53.05
2005-06-28,48.63,53.02
2005-06-29,48.67,53.32
2005-06-30,48.11,52.47
2005-07-01,48.71,53.03
2005-07-05,48.51,53.77
2005-07-06,48.03,53.36
2005-07-07,48.37,53.34
2005-07-08,49.02,53.12
2005-07-11,49.63,53.57
2005-07-12,49.52,53.51
2005-07-13,49.5,53.47
2005-07-14,49.21,53.72
2005-07-15,48.97,53.64
2005-07-18,49.12,53.4
2005-07-19,49.34,53.51
2005-07-20,49.58,53.75
2005-07-21,49.18,53.38
2005-07-22,49.64,54
2005-07-25,49.04,53.96
2005-07-26,49,53.71
2005-07-27,50,53.51
2005-07-28,50,53.57
2005-07-29,49.78,53.05
2005-08-01,49,52.84
2005-08-02,49.65,53.62
2005-08-03,49.66,54.42
2005-08-04,49.88,53.5
2005-08-05,49.51,52.65
2005-08-08,48.95,52.1
2005-08-09,49.71,52.58
2005-08-10,49.72,53.13
2005-08-11,50.07,54
2005-08-12,49.72,52.85
2005-08-15,49.68,53.6
2005-08-16,49.02,52.96
2005-08-17,48.86,52.85
2005-08-18,49.22,52.3
2005-08-19,49.06,52.04
2005-08-22,49.54,52.29
2005-08-23,50.05,52.4
2005-08-24,49.94,51.53
2005-08-25,50.65,51.62
2005-08-26,50.41,51.56
2005-08-29,50.82,51.22
2005-08-30,50.67,51.03
2005-08-31,51.03,50.87
2005-09-01,51.85,51.4
2005-09-02,51.9,50.83
2005-09-06,52.3,51.93
2005-09-07,52.48,52.05
2005-09-08,52.15,52.22
2005-09-09,52.73,52.52
2005-09-12,52.17,52.95
2005-09-13,51.9,52.59
2005-09-14,51.92,52.47
2005-09-15,52.32,52
2005-09-16,52.67,52
2005-09-19,52.55,52.25
2005-09-20,52.04,52.4
2005-09-21,51.5,51.75
2005-09-22,51,52.2
2005-09-23,50.53,51.94
2005-09-26,50.68,51.91
2005-09-27,51.28,52.37
2005-09-28,51.35,52.71
2005-09-29,52.14,53.85
2005-09-30,52.12,53.94
2005-10-03,52.2,53.86
2005-10-04,52.15,53.23
2005-10-05,50.84,52.99
2005-10-06,50.37,53.15
2005-10-07,50.76,53.45
2005-10-10,49.82,53.5
2005-10-11,49.69,53.04
2005-10-12,49.1,51.95
2005-10-13,48.32,51.7
2005-10-14,48.3,52.2
2005-10-17,48.76,52.55
2005-10-18,47.92,52.38
2005-10-19,47.7,53.13
2005-10-20,46.39,52.14
2005-10-21,46.18,52.1
2005-10-24,46.7,53.4
2005-10-25,46.86,53.28
2005-10-26,46.49,53.32
2005-10-27,46.4,53.02
2005-10-28,46.94,53.93
2005-10-31,47.5,54.41
2005-11-01,46.4,53.03
2005-11-02,46.57,53.18
2005-11-03,46.13,52.72
2005-11-04,46.33,52.41
2005-11-07,46.22,52.72
2005-11-08,46.18,52.54
2005-11-09,46.5,53.08
2005-11-10,46.85,54.45
2005-11-11,46.45,55.28
2005-11-14,46.35,55.61
2005-11-15,46.29,55.17
2005-11-16,46.35,54.38
2005-11-17,46.9,55.01
2005-11-18,46.84,55.5
2005-11-21,46.67,56.02
2005-11-22,46.58,56.45
2005-11-23,46.95,57.35
2005-11-25,47.1,57.77
2005-11-28,46.62,56.66
2005-11-29,47.05,56.8
2005-11-30,46.96,56.03
2005-12-01,47,56.96
2005-12-02,46.83,57.28
2005-12-05,47.23,57.43
2005-12-06,47.17,56.57
2005-12-07,46.85,56.3
2005-12-08,47.4,56.36
2005-12-09,47.92,55.96
2005-12-12,47.62,56.52
2005-12-13,48.09,57.37
2005-12-14,48.97,57.44
2005-12-15,49.61,56.91
2005-12-16,49.65,56.88
2005-12-19,49.12,56.67
2005-12-20,49.31,57.71
2005-12-21,48.77,58.11
2005-12-22,49.27,58.48
2005-12-23,49.58,58.41
2005-12-27,49.73,57.98
2005-12-28,49.48,57.63
2005-12-29,49.22,57.13
2005-12-30,48.99,56.74
2006-01-03,50.03,58.31
2006-01-04,50.5,58.35
2006-01-05,50.57,58.51
2006-01-06,51.06,58.57
2006-01-09,51.31,59.19
2006-01-10,51.2,59.22
2006-01-11,51.05,59.57
2006-01-12,50.8,59.47
2006-01-13,50.75,59.38
2006-01-17,51.44,58.81
2006-01-18,51.11,58.45
2006-01-19,51.51,59.35
2006-01-20,50.82,57.85
2006-01-23,51.1,58.48
2006-01-24,51.62,58.69
2006-01-25,50.27,59.17
2006-01-26,50.36,59.97
2006-01-27,50.58,60.78
2006-01-30,50.22,60.67
2006-01-31,50.1,61.45
2006-02-01,50.25,61.83
2006-02-02,49.37,61.27
2006-02-03,48.39,61.44
2006-02-06,48.86,61.73
2006-02-07,48.25,60.53
2006-02-08,48.53,61.27
2006-02-09,49.02,61.18
2006-02-10,49.13,60.31
2006-02-13,48.84,59.81
2006-02-14,49.04,60.07
2006-02-15,48.2,60.86
2006-02-16,48.89,61.3
2006-02-17,49.9,60.81
2006-02-21,49.91,60.77
2006-02-22,50.68,61.58
2006-02-23,49.95,60.85
2006-02-24,50.5,60.83
2006-02-27,51.14,60.74
2006-02-28,51.08,59.66
2006-03-01,51,60.13
2006-03-02,50.92,59.79
2006-03-03,51.04,59.72
2006-03-06,49.78,59.92
2006-03-07,49.68,59.66
2006-03-08,49.83,59.07
2006-03-09,49.24,58.66
2006-03-10,49.43,59.12
2006-03-13,49.75,58.79
2006-03-14,50.46,60.03
2006-03-15,51.03,59.64
2006-03-16,51.75,59.94
2006-03-17,51.74,60.26
2006-03-20,51.15,60.37
2006-03-21,50.49,60.41
2006-03-22,50.5,61.94
2006-03-23,50.33,61.57
2006-03-24,50.29,61.47
2006-03-27,49.75,62.12
2006-03-28,49.32,62.06
2006-03-29,50.7,62.9
2006-03-30,49.99,63.62
2006-03-31,48.9,62.82
2006-04-03,48.82,63.25
2006-04-04,49.6,64.27
2006-04-05,50,64.31
2006-04-06,49.54,64.5
2006-04-07,48.6,63.77
2006-04-10,48.89,64.19
2006-04-11,48.63,62.73
2006-04-12,49.14,63.08
2006-04-13,48.88,62.98
2006-04-17,48.45,63.61
2006-04-18,49.78,65.64
2006-04-19,49.85,65.16
2006-04-20,50.31,64.98
2006-04-21,50.32,65.03
2006-04-24,50.03,65.31
2006-04-25,49.18,64.37
2006-04-26,49.44,64.41
2006-04-27,50.89,64.97
2006-04-28,50.71,64.3
2006-05-01,50.15,63.16
2006-05-02,51.67,64.14
2006-05-03,51.01,63.42
2006-05-04,51.09,63.8
2006-05-05,51.88,65.53
2006-05-08,51.97,65.4
2006-05-09,52.2,65.75
2006-05-10,52.26,65.21
2006-05-11,51.73,64.26
2006-05-12,51.53,63.29
2006-05-15,52.47,62.07
2006-05-16,52.98,62.06
2006-05-17,52.32,59.99
2006-05-18,52.49,59.86
2006-05-19,52.31,59.94
2006-05-22,52.99,59.17
2006-05-23,51.89,58.77
2006-05-24,52.02,59.1
2006-05-25,52.3,59.77
2006-05-26,52.66,60.57
2006-05-30,51.91,59.11
2006-05-31,52.42,59.62
2006-06-01,52.45,60.58
2006-06-02,52.85,60.59
2006-06-05,52.44,58.65
2006-06-06,52.96,58.9
2006-06-07,53.21,59.14
2006-06-08,53.4,58.98
2006-06-09,53.73,59.19
2006-06-12,54.45,58.2
2006-06-13,53.25,55.24
2006-06-14,52.3,55.59
2006-06-15,52.56,57.33
2006-06-16,52.88,56.99
2006-06-19,52.21,56.52
2006-06-20,52.98,57.02
2006-06-21,53.29,59.48
2006-06-22,52.72,60.01
2006-06-23,52.92,59.7
2006-06-26,53.31,60.4
2006-06-27,52.8,60.04
2006-06-28,53.62,60.14
2006-06-29,54.29,62.54
2006-06-30,54.21,63.21
2006-07-03,54.55,64.02
2006-07-05,54.18,63.65
2006-07-06,53.76,63.87
2006-07-07,53.74,63.95
2006-07-10,54.25,64.21
2006-07-11,54.16,63.93
2006-07-12,53.75,62.63
2006-07-13,53.77,61.47
2006-07-14,53.88,60.69
2006-07-17,54.18,61.2
2006-07-18,54.28,61.96
2006-07-19,55.5,63.85
2006-07-20,55.42,63.34
2006-07-21,55.24,62.51
2006-07-24,55.8,64.22
2006-07-25,55.72,64.97
2006-07-26,56.06,64.45
2006-07-27,55.45,65.06
2006-07-28,56.05,66.23
2006-07-31,56,66.5
2006-08-01,57.07,65.94
2006-08-02,56.56,66.23
2006-08-03,56.17,67.8
2006-08-04,57.03,67.69
2006-08-07,55.67,67.14
2006-08-08,56.5,66.28
2006-08-09,56.44,64.68
2006-08-10,56.17,65.23
2006-08-11,56.2,65.36
2006-08-14,56.08,65.03
2006-08-15,56.37,66.24
2006-08-16,55.96,66.95
2006-08-17,55.83,67.57
2006-08-18,56.16,67.14
2006-08-21,56.01,67.2
2006-08-22,56.37,67.85
2006-08-23,55.66,68.05
2006-08-24,56.16,67.75
2006-08-25,56.49,66.98
2006-08-28,56.25,66.89
2006-08-29,56.4,65.64
2006-08-30,56.44,65.5
2006-08-31,57.06,65.79
2006-09-01,57.14,66.83
2006-09-05,56.71,67.42
2006-09-06,56.1,66.1
2006-09-07,56,65.96
2006-09-08,55.78,66.69
2006-09-11,56.51,66.67
2006-09-12,55.29,68.35
2006-09-13,55.89,69.73
2006-09-14,55.6,70.32
2006-09-15,56,70.95
2006-09-18,56.24,70.86
2006-09-19,55.77,71.85
2006-09-20,55.45,72.35
2006-09-21,55.03,71.64
2006-09-22,55.05,71.78
2006-09-25,56.07,72.57
2006-09-26,55.85,73.26
2006-09-27,56.74,72.39
2006-09-28,56.53,72.89
2006-09-29,55.86,72.91
2006-10-02,57.01,73.04
2006-10-03,57.5,73.56
2006-10-04,57.44,74.54
2006-10-05,57.66,74.56
2006-10-06,57.12,74.41
2006-10-09,56.86,75
2006-10-10,57.65,75
2006-10-11,57.77,74.78
2006-10-12,57.77,76.35
2006-10-13,57.98,76.57
2006-10-16,57.79,76.81
2006-10-17,58.33,75.78
2006-10-18,58.89,76.3
2006-10-19,58.68,76.18
2006-10-20,58.81,76.4
2006-10-23,59.16,77.35
2006-10-24,59.32,78.16
2006-10-25,59.93,77.47
2006-10-26,59.61,77.62
2006-10-27,59.53,76.44
2006-10-30,58.9,76.58
2006-10-31,58.85,76.43
2006-11-01,59.31,73.77
2006-11-02,58.95,74.16
2006-11-03,57.88,74.28
2006-11-06,58.52,76.04
2006-11-07,58.61,75.9
2006-11-08,59.32,75.54
2006-11-09,58.91,74.85
2006-11-10,59,76.68
2006-11-13,59,77.33
2006-11-14,58.85,78.23
2006-11-15,58.15,78.66
2006-11-16,58.62,78.68
2006-11-17,58.64,79.12
2006-11-20,58.49,79.31
2006-11-21,58.89,79.23
2006-11-22,59.17,79.2
2006-11-24,58.97,78.95
2006-11-27,58.87,76.25
2006-11-28,58.96,76.92
2006-11-29,59.67,77.41
2006-11-30,59.84,76.16
2006-12-01,60.53,75.27
2006-12-04,60.72,77.26
2006-12-05,61.3,77.98
2006-12-06,60.86,78.61
2006-12-07,60.27,78.18
2006-12-08,60.18,78.61
2006-12-11,60.53,78.77
2006-12-12,60.91,78.4
2006-12-13,60.8,78.96
2006-12-14,60.83,79.6
2006-12-15,60.85,79.26
2006-12-18,60.96,80.37
2006-12-19,61.31,81.7
2006-12-20,61.22,81.28
2006-12-21,60.7,80.79
2006-12-22,60.68,79.7
2006-12-26,60.89,80.73
2006-12-27,61.01,82
2006-12-28,60.61,81.59
2006-12-29,60.3,81.43
2007-01-03,60.46,81.62
2007-01-04,60.39,81.91
2007-01-05,59.11,80.86
2007-01-08,59,81.35
2007-01-09,58.74,81.16
2007-01-10,58.67,81.57
2007-01-11,58.58,82.37
2007-01-12,57.99,82.86
2007-01-16,58.06,82.61
2007-01-17,58.34,82.38
2007-01-18,58.18,81.21
2007-01-19,58.57,81.5
2007-01-22,58.17,83.31
2007-01-23,57.9,82.62
2007-01-24,58.58,84.65
2007-01-25,58.38,82.22
2007-01-26,58.9,82.12
2007-01-29,59.1,81.12
2007-01-30,59.32,81.72
2007-01-31,59.33,82.79
2007-02-01,60.57,83.85
2007-02-02,60.84,84.04
2007-02-05,61.64,83.27
2007-02-06,61.87,83.13
2007-02-07,62.29,83.24
2007-02-08,63.15,82.82
2007-02-09,63.15,81.78
2007-02-12,63.28,80.28
2007-02-13,63.44,81.25
2007-02-14,63.84,82.36
2007-02-15,63.47,82.82
2007-02-16,63.07,82.36
2007-02-20,63.77,83.31
2007-02-21,63.17,83.19
2007-02-22,63.38,82.75
2007-02-23,63.51,80.97
2007-02-26,64.63,78.52
2007-02-27,63.19,74.13
2007-02-28,62.57,74.92
2007-03-01,62.63,75.09
2007-03-02,61.65,73.4
2007-03-05,61.2,71.64
2007-03-06,61.95,73.55
2007-03-07,61.89,73.89
2007-03-08,62.01,75.41
2007-03-09,62.27,76
2007-03-12,62.82,76.06
2007-03-13,61.82,72.08
2007-03-14,62.08,73.81
2007-03-15,62.55,74.89
2007-03-16,63.11,74.41
2007-03-19,63.53,75.02
2007-03-20,64.86,76.11
2007-03-21,65.68,81.33
2007-03-22,65.8,81.13
2007-03-23,66.05,81.1
2007-03-26,66.61,80.37
2007-03-27,66.27,79.47
2007-03-28,66.53,78.33
2007-03-29,66.82,78.43
2007-03-30,66.24,78.76
2007-04-02,67.81,78.69
2007-04-03,67.75,80.18
2007-04-04,67.39,79.81
2007-04-05,68.05,80.3
2007-04-09,68.25,80.3
2007-04-10,68.31,80.28
2007-04-11,68.16,79.4
2007-04-12,67.02,80.07
2007-04-13,66.99,79.99
2007-04-16,67.5,82.07
2007-04-17,67.6,81.59
2007-04-18,68.28,81.82
2007-04-19,67.94,82.59
2007-04-20,68.85,82.91
2007-04-23,69.27,83.56
2007-04-24,70.85,83.51
2007-04-25,71.23,84.52
2007-04-26,70.63,84.38
2007-04-27,69.88,85.01
2007-04-30,68.44,84.01
2007-05-01,69.55,84.11
2007-05-02,70.19,84.36
2007-05-03,69.64,85.28
2007-05-04,69.83,86.57
2007-05-07,71.52,85.98
2007-05-08,71.14,85.65
2007-05-09,71.11,86.05
2007-05-10,70.24,84.38
2007-05-11,70.83,85.15
2007-05-14,71.83,84.9
2007-05-15,71.68,83.48
2007-05-16,71.59,84.08
2007-05-17,70.75,84.17
2007-05-18,71.18,85.05
2007-05-21,72.23,85.61
2007-05-22,72.14,85.63
2007-05-23,71.12,85.75
2007-05-24,68.47,84.46
2007-05-25,68.54,84.26
2007-05-29,69.1,85.29
2007-05-30,69.66,85.82
2007-05-31,69.23,85.04
2007-06-01,69.34,86.07
2007-06-04,69.32,85.85
2007-06-05,67.72,85.65
2007-06-06,67.35,85.96
2007-06-07,64.73,84.73
2007-06-08,65.53,87.1
2007-06-11,65.17,88.54
2007-06-12,64.15,86.7
2007-06-13,64.98,89.17
2007-06-14,64.8,89.3
